,0
309,"Бокстан 2008 жылғы Олимпиада чемпионы Бақыт Сәрсекбаев 2004 жылғы Олимпиада жеңімпазы, қазір Қазақстан бокс федерациясының вице-президенті Бақтияр"
310,"Шымкент тұрғыны қала мектептерінің бірінде оқушыларды ""ақылы"" және ""тегін"" оқитындар деп бөлетіндеріне шағымданды, - деп хабарлайды Tengrinews.kz"
311,"Нұр-Сұлтанда белгілі балуан, Олимпиада чемпионы Жақсылық Үшкемпіровке ескерткіш орнатылды, - деп хабарлайды Tengrinews.kz тілшісі."
312,Мемлекеттік хатшы Қырымбек Көшербаев Токиодағы Паралимпиадада сәтті өнер көрсеткен қазақстандық спортшыларға марапаттар мен ақшалай сертификат
313,"Алматылық Лаура Мұхтар Түркияда өтетін Miss Aura International 2021 сұлулық байқауына Қазақстан атынан қатысады, - деп хабарлайды Tengrinews.kz"
314,Қазақстанның Денсаулық сақтау министрлігі жанындағы Санитарлық-эпидемиологиялық бақылау комитетінің сайтында еліміздің бас санитар дәрігері
315,"Президент Қасым-Жомарт Тоқаевтың Қазақстан халқына жолдауы Ақорда сайтында жарияланды, - деп хабарлайды Tengrinews.kz тілшісі."
316,"ER-BATYR жобасының жаңа қонағы - ""Батыр боламын"" қоғамдық қорының президенті Арман Уахап. Жүргізуші Тимур Балымбетовпен әңгімеде ол қор құру"
317,"28 тамызда Ресейде ""Балтика-М"" мен ""Красная Звезда"" командалары арасындағы матч кезінде қақпашы Александр Шишмарев қаза болды. Дәрігерлер футболшыны"
318,"Шығыс Қазақстан облысы Тарбағатай ауданы Жетіарал ауылының мұғалімі 22 миллион теңгеге мектеп сатып алды, - деп хабарлайды Tengrinews.kz тілшісі."
319,"Танымал отбасылық дәрігер, педиатр Дмитрий Киреев балаларды дәстүрлі форматта оқуға дайындау бойынша ұсынысын бөлісті, - деп хабарлайды Tengrinews.kz"
320,Қазақстан мен Катар Доха - Алматы - Доха бағыты бойынша тікелей әуе рейсін ашуды және 30 күнге дейін визасыз режимді қалпына келтіруді жоспарлап
321,"Қазақстандық ауыратлет Денис Ұланов 2016 жылғы Рио-де-Жанейро Олимпиадасында қола медаль алғаны үшін әлі күнге дейін сыйақы алмағанын мәлімдеді,"
322,"Паралимпиада ойындары Токиода 24 тамызда басталады. Жарысқа Қазақстанның атынан спорттың жеті түрінен 25 спортшы қатысады, - деп хабарлайды"
323,"Пандемия басталғалы елімізде ішкі туризмнің қарқын алғаны байқалды. Қазақстандықтар әлеуметтік желілерде танымал демалыс орындарында, табиғи"
324,"Қазақстан Паралимпиада командасы Токиода өтетін 2020 жылғы ойындарға аттанды, - деп хабарлайды Tengrinews.kz тілшісі Olympic.kz сайтына сілтеме"
325,"Мемлекет басшысы Шығыс Қазақстан облысының әкімін қабылдады, - деп хабарлайды Tengrinews.kz тілшісі Ақорда сайтына сілтеме жасап."
326,Ауғанстан жастар құрамасының футболшысы Заки Анвари елден кетпек болғанда қаза тапты. Бұл туралы Twitter желісінде журналист Бабак Тагвай мәлім
327,Токио Олимпиадасында үш рет финалға шыққан қазақстандық гимнаст Милад Карими гимнастиканы барлық спорттың негізі деп санайды. Ол болашақта гимнастарға
328,"Абу-Дабидің төтенше жағдайларды, дағдарыстар мен апаттарды басқару комитеті 20 тамызда күшіне енетін жергілікті тұрғындар мен туристер үшін"
329,"Алматының бас санитария дәрігері Жандарбек Бекшин карантинді ұзарту туралы жаңа қаулысын түсіндірді, - деп хабарлайды Tengrinews.kz тілшісі."
330,Оңтүстік Корея президентінің резиденциясында ресми делегация мүшелері және Мемлекет басшысы Қасым-Жомарт Тоқаев пен президент Мун Чжэ Ин келіссөздер
331,"Олимпиада чемпионы Александр Винокуров ""Астана"" велокомандасына оралғаны туралы пікір білдірді, - деп хабарлайды Tengrinews.kz тілшісі Vesti.kz"
332,Алматы әкімдігі туризм саласына қызмет көрсету үшін Шымбұлақ аумағын қорғалатын табиғи аумақ қатарынан шығаруды сұрады. Осыған қатысты қала
333,"Александр Винокуров ""Астана"" велокомандасының спорт жетекшісі қызметіне оралады, - деп хабарлайды Tengrinews.kz тілшісі."
334,"Парижде өтетін 2024 жылғы Олимпиаданы ұйымдастыру комитеті турнирде таныстырылатын спорт түрлерінің тізімін жариялады, - деп хабарлайды Tengrinews.kz"
335,"Қазақстанда 15 тамызда Спорт күні атап өтіледі, - деп хабарлайды Tengrinews.kz тілшісі."
336,"Солтүстік Қазақстан облысы Қазақстан аумағының 3,6 пайызын алып жатыр. Сондай-ақ облыс табиғи ресурстарға бай. Көлдер, ормандар, шыңдар, көптеген"
337,Қазақстан Ұлттық Олимпиада комитеті (ҰОК) мен спорт федерациялары Токио Олимпиадасының нәтижелерін 10 қыркүйекке дейін талдайды. Бұл туралы
338,Премьер-министрдің орынбасары Ералы Тоғжанов елімізде бұқаралық және балалар спортын дамыту бойынша қазіргі проблемалар мен перспективалар жөнінде
339,"Денсаулық сақтау министрі Алексей Цой жаңа оқу жылында оқыту форматы бойынша ұсыныстарын айтты, - деп хабарлайды Tengrinews.kz тілшісі."
340,"Польшаның PKN ORLEN мұнай компаниясы Белорусь спортшысы Кристина Тимановскаяның демеушісі болды, - деп хабарлайды Tengrinews.kz тілшісі компания"
341,"Мемлекет басшысы Қасым-Жомарт Тоқаев Токио Олимпиадасынан сабақ алу керегін айтты, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы Президент"
342,"Белорусь спортшысы Кристина Тимановская отбасымен Польшада екеніне қарамастан, қауіпсіздігіне алаңдайтынын айтты, - деп хабарлайды Tengrinews.kz"
343,"Францияның ""Пари Сен-Жермен"" футбол клубы (ПСЖ) аргентиналық шабуылшы Лионель Мессидің таныстырылымы үшін Эйфель мұнарасын жалға алған. Бұл"
344,"7 тамызда қазақстандықтар Токио Олимпиадасының бес спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
345,"Халықаралық Олимпиада комитеті (ХОК) Токио ойындарында екі Беларусь бапкерінің аккредитациясын жойды, - деп хабарлайды Tengrinews.kz тілшісі"
346,"6 тамызда қазақстандықтар жеті спорт түрінен жарыс жолына шығады, - деп хабарлайды Tengrinews.kz тілшісі."
347,"5 тамызда Токио Олимпиадасының тоғыз спорт түрінен 13 қазақстандық сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
348,"Беларусь спортшысы Кристина Тимановская соңғы сәтте Варшаваға ұшудың орнына Венаға ұшып кетті, - деп хабарлайды Tengrinews.kz тілшісі Deutsche"
349,"4 тамызда қазақстандықтар Токио Олимпиадасында төрт спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
350,"3 тамызда қазақстандықтар Олимпиаданың бес спорт түрінен жарыс жолына шығады, - деп хабарлайды Tengrinews.kz тілшісі."
351,Отанына оралудан бас тартқан Беларусь спортшысы Кристина Тимановскаяны Польша қабылдауға дайын. Бұл туралы Польша сыртқы істер министрінің орынбасары
352,Токиода Олимпиада ойындарынан шығып қалған белорус жеңілатлеті Кристина Тимановскаяны өз елінің құрама өкілдері күштеп Минскіге алып кетпек
353,"Дүйсенбіде, 2 тамызда Нұр-Сұлтан, Алматы, Шымкент, Атырау, Қарағанды қалаларында жаңа карантин шектеулері күшіне енді, - деп хабарлайды Tengrinews.kz"
354,"2 тамызда қазақстандықтар Токио Олимпиадасының алты спорт түрінен жарыс жолына шығады, - деп хабарлайды Tengrinews.kz тілшісі."
355,Тамызда еліміздің бас санитария дәрігерінің бірнеше маңызды жаңалығы күшіне енеді. 2021 жылдың тамызында қандай өзгерістер болатыны жайлы Tengrinews.kz
356,"1 тамызда қазақстандықтар Токио Олимпиадасының бес спорт түрінен бақ сынасады, - деп хабарлайды Tengrinews.kz тілшісі."
357,"Спорт және дене шынықтыру істері комитетінің төрағасы, бокстан 2012 жылғы Олимпиада чемпионы Серік Сәпиев Sports True арнасына берген сұхбатында"
358,"31 шілдеде қазақстандық Токио Олимпиадасында төрт түрлі спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
359,"Қасым-Жомарт Тоқаев Қазақстан Ұлттық паралимпиада құрама командасының мүшелерімен кездесті, - деп хабарлайды Tengrinews.kz тілшісі Ақордаға"
360,"Спорт және дене шынықтыру істері комитетінің төрағасы, бокстан 2012 жылғы Олимпиада чемпионы Серік Сәпиев Токио Олимпиадасындағы төрешілерге"
361,"30 шілдеде Токио Олимпиадасында қазақстандық спортшылар тек екі спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
362,"Қазақстандық боксшы Василий Левит қолдау білдірген қазақстандықтарға алғыс айтты, - деп хабарлайды Tengrinews.kz тілшісі."
363,"21 жастағы Полина Гурьева Түркіменстан үшін ел тарихындағы алғашқы Олимпиада медалін жеңіп алды, - деп хабарлайды ""Хроники Туркменистана""."
364,"28 шілдеде Токио Олимпиадасында қазақстандықтар жеті спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
365,"Ақпарат және қоғамдық даму министрі Аида Балаева қазақстандық телеарналардағы Олимпиада трансляциясына қатысты мәселеге түсінік берді, - деп"
366,"27 шілдеде Токио Олимпиадасында қазақстандықтар 9 спорт түрінен жарыс жолына шығады, - деп хабарлайды Tengrinews.kz тілшісі."
367,"26 шілдеде Қазақстан құрамасы Токио Олимпиадасында сегіз спорт түрінен сынға түседі, - деп хабарлайды Tengrinews.kz тілшісі."
368,"25 шілдеде Қазақстан құрамасы Токио Олимпиадасында 12 спорт түрі бойынша бақ сынасады, - деп хабарлайды Tengrinews.kz тілшісі."
369,"Дмитрий Баландин Олимпиада-2020 ойындарында Қазақстанға екінші медаль әкелді, - деп хабарлайды Tengrinews.kz тілшісі."
370,"Нұр-Сұлтан қаласының бас мемлекеттік санитария дәрігерінің орынбасары Жанна Пралиева ""2021 жылғы 14 шілдедегі №23 Нұр-Сұлтан қаласында шектеу"
371,"Алматы облысының бас мемлекеттік санитария дәрігерінің жаңа қаулысы шықты, - деп хабарлайды Tengrinews.kz тілшісі."
372,"24 шілдеде Токио Олимпиадасында Қазақстан құрамасы жеті спорт түрінде жарыс жолына шығады, - деп хабарлайды Tengrinews.kz тілшісі."
373,"ҚР ЦДИАӨМ министрінің бұйрығымен Қажмұқан Бекмұқашев Қазақстан Республикасы Цифрлық даму, инновациялар және аэроғарыш өнеркәсібі министрлігінің"
374,"23 шілдеде Токиодағы Олимпиада ойындары басталды. Алғашқы сайыс күнінде қазақстандықтар екі спорт түрі бойынша жарыс жолына шығады, - деп хабарлайды"
375,"Қарағандыда көру қабілеті бұзылған балаларға арналған мектеп қирай бастады. Ғимарат қисайып, қабырғалары сөгілген, - деп хабарлайды Tengrinews.kz"
376,"Гвинея құрамасы Токиодағы Олимпиада ойындарына қатысудан бас тартты. Бұл туралы елдің спорт министрі Санусси Бантама Соу мәлімдеді, - деп хабарлайды"
377,"Спорт және дене шынықтыру істері комитетінің төрағасы, 2012 жылғы Олимпиада чемпионы Серік Сәпиев Қазақстанда Олимпиада ойындарын трансляциялау"
378,"Токиодағы жазғы Олимпиада ойындары аясында алғашқы жарыс басталды. Софтболдан Жапония әйелдер құрамы Аустралияны айқын басымдықпен жеңді, -"
379,"Нұр-Сұлтанда алғаш рет ""NS street life"" атты көше спортына арналған колизей мен бақылау алаңы ашылды. Бұл туралы қала әкімі Алтай Көлгінов Instagram парақшасында"
380,"Жапониядағы Олимпиада ауылында коронавирус жұқтыру дерегі тіркелді, - деп хабарлайды Tengrinews.kz тілшісі ""Хабар 24"" телеарнасына сілтеме жасап. "
381,16 шілде күні Қазақстан олимпиадалық командасының негізгі бөлігі Жапонияға ұшып кетті. Алматыдан бірінші рейспен 128 адам ұшып Токионы бетке
382,"Алматыдағы Қастеев атындағы өнер музейінің іргесінен салынған жаңа тұрғын үй кешенінің құрылысшысы өз есебінен арнайы дыбыс азайтатын жүйе орнатады,"
383,"Челси мен Англия құрамасының жартылай қорғаушысы Каллум Хадсон-Одои футболдан азаматтығын өзгертуге шешті, өйткені Маркус Рэшфорд, Джейдон Санчо"
384,Қазақстанның бас санитария дәрігері Ерлан Қиясовтың жаңа қаулысында күндізгі режиде жұмыс істеуі үшін қызметкерлері коронавирусқа қарсы вакцина
385,Алматыда Орталық мәдениет және демалыс саябағындағы велотректе екі жылда екінші рет қайта жөндеу жұмыстары жүргізіліп жатыр. Онда соңғы рет
386,"Нұр-Сұлтан, Шымкент, Қарағанды және Атырау облыстарында демалыс күндері карантин шектеулері күшейтіледі, - деп хабарлайды Tengrinews.kz тілшісі"
387,ҚР премьер-министрі Асқар Мамин ҚР аумағында коронавирус инфекцияның таралуына жол бермеу жөніндегі ведомствоаралық комиссияның (ВАК) отырысын
388,Мәдениет және спорт министрлігін Қастеев атындағы Мемлекеттік өнер мұражайына іргелес тұрған Central Esentai Resedence тұрғын үй кешені тұрғындарының
389,Елдегі эпидемиологиялық жағдайдың нашарлауына байланысты ведомствоаралық комиссия қызыл аймақтағы аймақтарда карантиндік шектеулерді күшейту
390,Алматыдағы мемлекеттік Қастеев атындағы өнер музейі іргелес орналасқан жаңа тұрғын үй кешені салдарынан зардап шегуі мүмкін. Қала тұрғындары
391,"Токио Олимпиадасында Қазақстан спортшылары қай күндері сынға түсетіні белгілі болды, - деп хабарлайды ""Хабар 24"" телеарнасы. "
392,"Нұр-Сұлтан қаласының бас мемлекеттік санитария дәрігерінің жаңа қаулысы шықты, - деп хабарлайды Tengrinews.kz тілшісі Санитариялық-эпидемиологиялық"
393,"Қарағанды облысының Осакаровка кентінде Нигериядан келген спортшы бірнеше футбол құрамасын жаттықтырады: кәсіби, әуесқой және ардагер. Самуэль"
394,"Бес салмақ дәрежесінде бокстан бұрынғы әлем чемпионы америкалық Флойд Мейвезер тарихтағы ең мықты боксшылардың бестігін атады, - деп хабарлайды"
395,"10-шы ""Қазақстан Барысы"" ұлттық спорт тарихында көрерменсіз өткенімен есте қалды. Сонымен қатар биылғы дода жаңа балуанның жұлдызын жағып, турнир"
396,"Павлодар облысыгда карантин күшейтілді, жаңа қаулы 7 шілдеден бастап күшіне енеді. Сонымен қатар Атырау облысында да карантин күшейтілді, қаулы"
397,"Мемлекеттік хатшы Қырымбек Көшербаев Дина Нұрпейісоваға арналған ескерткіштің ашылу рәсіміне қатысты, - деп хабарлайды Tengrinews.kz тілшісі"
398,"Қазақстанның Израильдегі елшілігі Тель-Авив мэриясының және ""Казцинк"" корпорациясының қолдауымен қаланың ең танымал туристік аймақтарының бірі"
399,"Мемлекет басшысы ХХХІІ жазғы Олимпиада ойындары қарсаңында Қазақстанның ұлттық құрама командасының мүшелерімен кездесті, - деп хабарлайды Tengrinews.kz"
400,"Қазақстанның Ұлттық Олимпиада комитеті Токио-2020 Олимпиадасына арналған команданың киім үлгісін ұсынды, - деп хабарлайды Vesti.kz."
401,Қазақстандық спортшылар Токиода өтетін жазғы Олимпиада ойындарына спорттың 27 түрінен 96 жолдама жеңіп алды. Қазақстан Ұлттық Олимпиадалық
402,"Биылғы балуандар бәйгесінде 37 үміткер бақ сынайды. Олар Нұр-Сұлтан, Алматы, Шымкент қалалары мен облыстарда өткен іріктеуден оза шапқандар."
403,Отдых на Иссык-Куле - это один из самых привлекательных вариантов провести отпуск. Кaz.tengritravel.kz  тілшісі Kaktus.media сайтына сілтеме
404,"Қазақстанның бас санитария дәрігері Ерлан Қиясов жаңа қаулыға қол қойды, онда вакцина алмаған қызметкерлерді жұмыс орнына келуін шектейтін компаниялар"
405,"EURO-2020-ның Украина мен Швеция арасындағы матчі кезінде белгісіз біреулер Ресейдің туын жамылған жанкүйердің киімін жыртып тастады, - деп"
406,"Қазақстанның Мәдениет және спорт министрлігі ""Астана"" командасында Александр Винокуровпен болған жағдайға қатысты мәлімдеме жасады, - деп хабарлайды"
407,2012 жылғы Олимпиада чемпионы Александр Винокуров Astana-Premier Tech велокомандасының спорт жетекшісі қызметінен кетеді. Бұл туралы команда
408,23-24 маусым аралығында Өзбекстанның Қоқан қаласында Түркітілдес мемлекеттер ынтымақтастық кеңесінің ұйымдастыруымен туризм министрлерінің VI
409,"Саяси Кеңес Бюросының қаулысымен ""Nur Otan""-ның партиялық тізімі бойынша Парламент Мәжілісі депутатының мандаты мерзімінен бұрын шығарылған"
410,Қазақстанда RS жинағындағы Chevrolet Equinox орташа өлшемді кроссовері ұсынылды. Кроссовер қысқа уақыт ішінде Chevrolet үлгілері қатарында танымал
411,"Мәжілістің бұрынғы депутаты Тарас Хитуов 57 жасында қайтыс болды, - деп хабарлайды Tengrinews.kz тілшісі inAktau.kz сайтына сілтеме жасап."
412,10 жастағы қазақстандық файтер Әмір Байғазин өзінің кумирі - аралас жекпе-жектегі даңқты спортшы Хабиб Нурмагомедовпен кездесті. Бұл туралы
413,"Футболдан Қазақстан чемпионатында тағы да ұпай жоғалтқан ""Ордабасы"" командасының жанкүйерлері клуб автобусын стадионнан шығармай, алдын жауып"
414,"Қазақстандық домбырашылар Темірлан Олжабай мен Ернат Наурыз Bridge TV телеарнасының жүлдесін жеңіп алды, - деп хабарлайды Tengrinews.kz тілшісі."
415,"Ақан Әбдуәлиев ҚР Мәдениет және спорт министрлігі Мәдениет комитетінің төрағасы қызметіне тағайындалды, - деп хабарлайды Tengrinews.kz тілшісі"
416,"Хабиб Нурмагомедов Алматыда өткен баспасөз конференциясында боксшы Геннадия Головкин туралы сұрақтарға жауап берді, - деп хабарлайды Vesti.kz."
417,"Каратэші Юлдашев пен Берульцева Олимпиада лицензиясына ие болды, - деп хабарлайды Tengrinews.kz тілшісі Шымкент қаласы әкімдігінің баспасөз"
418,"Дүниежүзілік денсаулық сақтау ұйымы (ДДСҰ) рұқсат еткен вакцинаны салдырған саяхатшыларға жаңа бағыт ашылады, - деп хабарлайды Kaz.tengritravel.kz"
419,"Бүгін, 13 маусымда қазақстандық атақты мәнерлеп сырғанаушы Денис Тен 28 жасқа толар еді. Ол 2018 жылы 19 шілдеде ұрылардың толынан қаза тапты."
420,"""Нұр-Сұлтан - жайлы қала"" мастер-жоспары аясында Ә.Мәмбетов көшесінде жаяу жүргіншілерге арналған Demalys Promenade көшесі ашылды, - деп хабарлайды"
421,Алматылықтар әл-Фараби даңғылы маңында салынып жатқан ірі құрылысқа шағымданды. Тұрғындар онда құрылыс салу ережелері бұзылған деп санайды.
422,Қуат Қахарманұлы Борашев Қазақстан Республикасы Мәдениет және спорт министрлігінің Архив істері және құжаттаманы басқару комитетінің төрағасы
423,"Қазақстандық бокс ардагері Қазбек Ашляев өмірден озды, - деп хабарлайды Tengrinews.kz тілшісі."
424,"Бокстан Олимпиада чемпионы Бақтияр Артаев жаңа қызметке тағайындалды, - деп хабарлайды Vesti.kz."
425,Украина футбол қауымдастығының президенті Андрей Павелко Facebook желісіндегі парақшасында Украина ұлттық құрамасының Еуро-2020 турнирінде киетін
426,"Алматының бас санитария дәрігері Жандарбек Бекшин жаңа қаулыны түсіндірді, - деп хабарлайды Tengrinews.kz тілшісі."
427,ВАК-тың келесі отырысында Ресей Федерациясымен құрлық шекарасын ашу мәселелері талқыланады. Бұл туралы Қазақстан аумағында коронавирус инфекциясының
428,5 маусымда 9.00-де Чон-Алай ауданының Унжу-Бұлақ елді мекеніндегі мемлекеттік шекараның қырғыз-тәжік учаскесіндегі жағдай салыстырмалы түрде
429,"Шығыс Қазақстан облысында орналасқан ""Рахман қайнары"" шипажайы, қала сыртындағы ""Нұртау"" қонақүйі және ""Порт Фортуна"" демалыс базасының өкілдері"
430,"Kaspi.kz ҚР цифрлық даму, инновациялар және аэроғарыш өнеркәсібі министрлігімен бірлесіп жаңа жобаны іске қосты. Қазақстандықтар енді қоғамдық"
431,Ақтөбеде қаза тапқан Азия чемпионының туыстары істі қосымша тергеуге қайтаруды талап етті. Іс қазір сотқа жіберілген. Сотталушы - бір адам.
432,"Таиландтың туризм кеңесі (TCT) туристер үшін жаңа науқан - ""бір түн, бір доллар"" ұйымдастыруды жоспарлап отыр. Оған сәйкес туристер қонақүйде"
433,"Қажымұқанның 150 жылдығына арналған қазақ күресінен Қазақстан Кубогінің жеңімпаздары анықталды, - деп хабарлайды Tengrinews.kz тілшісі."
434,"Қазақстан мен Өзбекстан Silk Road Visa бірыңғай визасына қатысты жұмысты аяқтап жатыр. Оны ""азиялық шенген"" деп те атайды. Болашақта шетелдіктер"
435,Шымкенттің әл-Фараби аудандық соты қаланың дене шынықтыру және спорт басқармасының бұрынғы басшысы Олег Почивалов Ресей ІІМ-нің осы елдің азаматтығы
436,"Мәдениет және спорт министрі Ақтоты Райымқұлова танымал ақын, жазушы, хореограф Дүйсенбек Нақыповтың қайтыс болуына байланысты марқұмның отбасы"
437,Дене шынықтыру және спорт басқармасының экс-басшысы Олег Почивалов өмір бойында Шымкентте тұрып келгенін және ешқашан қос азаматтығы болмағанын
438,"Грузия - табиғаты керемет, хош иісті шарабы бар, әуезді ән мен бидің мекені. Пандемияға байланысты ел шекаралары 2020 жылдың наурызынан бастап"
439,"25 мамырда Қазақстанда жаңа Chevrolet Equinox кроссоверінің сатылымы басталды. Бұл - спорт дизайнында жасалған, қозғалтқышы қуатты, салоны заманауи,"
440,Алматы қаласында орналасқан орталық саябақтағы велотрек қайта қалпына келтірілуде. Қазақстанның велосипед спорты федерациясының бастамасымен
441,"Ақтоты Райымқұлова Димаш Құдайбергенге Президенттің құттықтау хатын табыстады, - деп хабарлайды Tengrinews.kz тілшісі."
442,"Бүгін сағат 21.00-де ""Астана"" - ""Қайрат"" арасында Қазақстан чемпионатының 13-турының орталық матчі өтеді. Бұл жолы бас санитария дәрігерінің"
443,Қасым-Жомарт Тоқаев пен Эмомали Рахмон шағын форматтағы кездесуден кейін екі елдің ресми делегацияларының қатысуымен кеңейтілген құрамда келіссөз
444,"СҚО-да шаңды дауыл салдарынан әкімдік пен төрт мектеп шатырсыз қалды, - деп хабарлайды Tengrinews.kz тілшісі."
445,Қазақстандық балалар 2022 жылдан бастап тегін ұша алады. Біз Kids gou free бағдарламасы туралы айтып отырмыз. Бұл бағдарлама бойынша 2 жастан
446,"Мемлекеттік қызмет істері агенттігі шенеуніктерден 3,4 миллион теңге айыппұл өндірді, - деп хабарлайды Tengrinews.kz тілшісі агенттіктің баспасөз"
447,"Бразилиялық саясаткер әрі жыныстық азшылықтардың құқығын қорғаушы Агрипино Магальяеш франциялық ""Пари Сен-Жермен"" және Бразилия құрамасының"
448,"Нұр-Сұлтанда ""Астана ""Президенттік кәсіби спорт клубы"" корпоративтік қорының бұрынғы атқарушы директоры Аманбек Кульчиков пен ""Astana Pro Team"
449,"Таиланд үкіметі 2022 жылдың қаңтарынан бастап шетелдік туристерге алым енгізуді жоспарлап отыр, - деп хабарлайды Кaz.tengritravel.kz порталы"
450,"Аллерголог-иммунолог Гүлжан Әбдіқадірова I-BALAQAI жобасының эфирінде балалардағы аллергия туралы ойын бөлісті. Сарапшы аллергияның не екенін,"
451,"Қазақстан Президенті Қасым-Жомарт Тоқаев Бала құқықтары жөніндегі уәкіл Аружан Саинды қабылдады, - деп хабарлайды Tengrinews.kz тілшісі."
452,"Қасым-Жомарт Тоқаев аса көрнекті композитор, Қазақстанның халық әртісі Ескендір Хасанғалиевтің отбасы мен жақын туыстарына көңіл айтты, - деп"
453,Қазақстандық әнші және композитор Ескендір Хасанғалиев қайтыс болды
454,Павлодар облысында карантин шаралары күшейтілді. Жаңа қаулыны Павлодар облысының бас санитария дәрігері қабылдады. Шектеулер 3 мамырдан бастап
455,Биатлон бойынша Олимпиаданың күміс жүлдегері Елена Хрусталева I-BALAQAI жобасының эфирінде бала өміріндегі спорттың ролі туралы ойын айтты.
456,Балаға спорт таңдауда қалай көмектесу керек? Ата-ана тарапынан болатын қысым неге әкеліп соғады? Баланың Олимпиада чемпионы болуын талап ету
457,Павлодар тұрғындары коронавирусқа қарсы вакцинаны көшелерде арнайы шатырларда салдыра алады. Олар халық көп жиналатын жерлерде және қаладағы
458,"Тараз тұрғыны қазақстандықтарды спорт шараларына ұтыс тігіп, 50 пайыз табыс шығарып беретініне сендірген. Бұл туралы ІІМ Криминалдық полиция"
459,"ҚР Үкіметінің қаулысымен Ерлан Қожағапанов ҚР мәдениет және спорт вице-министрі қызметіне тағайындалды, - деп хабарлайды Tengrinews.kz тілшісі"
460,"Қазақстандық боксшы Бекзад Нұрдәулетов ""Санкт-Петербург Губернаторының Кубогы - 2021"" халықаралық турнирінің жеңімпазы болды, - деп хабарлайды"
461,"Хорватияның туризм министрлігі шетелдік туристер үшін ""Хорватия аралдары – коронавируссыз аймақтар"" науқанын бастады, - деп хабарлайды"
462,"Жұма, 23 сәуірде Нұр-Сұлтанның бас мемлекеттік санитария дәрігері Сархат Бейсенова ""Шектеу және карантиндік шараларды күшейту туралы"" жаңа қаулыға"
463,"Соңғы жылдары Қазақстан әр түрлі халықаралық рейтингтерде демалуға арналған ел, әсіресе экотуризмнің орны ретінде танымал бола бастады. Мәдениет"
464,Вакцина салдырған туристер 1 шілдеден бастап Пхукетке карантинсіз кіре алмайды. Коронавирус жұқтырғандар санының өсуі және вакцинаның жеткіліксіз
465,"Өзбекстанда журналистерге Гүлнара Каримовадан тәркіленген және сатылымға қойылған ""Сиджак"" демалыс үйі көрсетілді, - деп хабарлайды Tengrinews.kz"
